,LR_PO,NN_PO,LR_DO,NN_DO
339,-2900.094411096221,-2205.2080211175207,-2900.094411096221,-2900.094411096221
340,-2551.3141207136778,-2142.3916293835873,-2551.3141207136778,-2551.3141207136778
341,-4023.739772171389,-2846.389549600022,-4142.795912256107,-3944.5654966779953
342,-7248.21379088075,-6059.299738968085,-7678.659232449591,-7308.440511195702
343,-5357.139364176276,-4361.450556390226,-5952.608614068009,-5613.104702201934
344,-4142.919519467395,-3418.691223132205,-5147.942228472739,-4887.422765275168
345,-4349.317004393217,-4141.987419316514,-5364.900062892005,-5364.900062892005
346,-348.4073023064541,43.61927749096851,-1879.0365796356994,-2027.2320721338865
347,1147.1367800801427,2084.1139055514686,-1508.327307845469,-1497.406883097471
348,-843.4135455960973,-602.6803848538365,-2666.9778844065895,-2905.46011031453
349,-3067.947911300436,-2633.0972146823387,-4492.329627198892,-4745.849175424692
350,-1876.592437923691,-1355.1455005589937,-3124.2797639709383,-3267.225645385651
351,-541.0297203192506,-113.00428916865239,-1724.282294883977,-1770.061599451352
352,268.28583762978457,713.8012089505274,-1078.1605698597514,-1241.881567199708
353,592.4045528325806,514.4025540749451,-972.3788672194956,-1128.7299225628378
354,-909.1428390231832,-665.6762277417135,-2025.3974019341729,-2025.3974019341729
355,-429.81231420183894,63.041508749119544,-1598.3474630274097,-1423.5128233130195
356,2436.726086964913,1612.8555802839921,-211.53114762022673,-250.62267675538146
357,3187.851575654279,1242.0583400100106,137.9651365079115,0.0
358,0.0,0.0,0.0,0.0
359,1492.7064599432922,1577.0590700136968,0.0,0.0
360,3800.6263618512726,3313.815974558027,0.0,821.9297895448649
361,3169.6704107862233,2765.914711373087,-409.02728642166875,162.02120659187472
362,1052.2391893018182,1571.0642242082934,-815.6515476414256,-420.4383456566798
363,156.1609343074648,1348.2999055737882,-681.082779249064,-424.2948467032166
364,1895.7489853497475,2767.957295712295,-14.761409215248962,435.36396507940043
365,304.49305297944505,446.33957150396594,-926.7480409170299,-849.0270954806647
366,-5459.893833968653,-5567.151761361392,-6368.673332481828,-6368.673332481828
367,-9825.936787110513,-9879.63733800812,-10268.500792182975,-10268.500792182975
368,-6600.7029250047,-7379.795319336288,-7774.779758340039,-7774.779758340039
369,-387.73032632968705,-1424.616258112109,-2213.8923907188873,-3028.382198474251
370,7522.327979857418,7951.512879339305,1747.9464625604894,2056.8931211872855
371,4984.335924999153,4904.567272186863,442.37996823888807,-61.42519203289342
372,752.9288706768293,1218.2553483984357,-1173.0724052460632,-1354.7343658110808
373,-368.3783854236626,26.82079365956891,-1710.2135924051722,-1769.0691747635767
374,-788.0651862131127,-335.61557928204576,-2070.9636173964655,-2093.1587824293206
375,-922.5717747599099,-473.97495447282796,-2119.7292368248986,-1967.0765589195369
376,-637.0229569409474,-271.96898383321724,-1809.0075495992398,-1704.1443874104955
