,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2017-01-21 11:00:00,75.01,80092,1.056857283,5,11,1,95.09,71.38,67.94
2017-01-21 12:00:00,74.08,78836,1.078948402,5,12,1,94.7,65.77,61.23
2017-01-21 13:00:00,68.14,75268,1.065071095,5,13,1,93.69,58.53,59.03
2017-01-21 14:00:00,62.23,72243,1.03257266,5,14,1,92.84,57.51,58.41
2017-01-21 15:00:00,64.11,71142,1.01121248,5,15,1,91.19,57.12,58.03
2017-01-21 16:00:00,74.2,73442,0.998415427,5,16,1,97.83,69.75,72.89
2017-01-21 17:00:00,90.43,79294,1.007983531,5,17,1,120,88,85.48
2017-01-21 18:00:00,92.1,81237,1.027683257,5,18,1,115,82.38,81.79
2017-01-21 19:00:00,79.46,79291,1.042839214,5,19,1,98.52,79.37,75.93
2017-01-21 20:00:00,68.29,76495,1.037352687,5,20,1,94.7,76.55,69.75
2017-01-21 21:00:00,77.92,76149,1.02067642,5,21,1,94.7,75.83,72.89
2017-01-21 22:00:00,83.08,80716,1.069334028,5,22,1,94.98,69.75,70.31
2017-01-21 23:00:00,79.28,78552,1.079039472,5,23,1,87.6,57.29,64.87
2017-01-22 00:00:00,72.1,76241,1.088392355,6,0,1,78.58,51.38,58.65
2017-01-22 01:00:00,66.44,75193,1.092989986,6,1,1,72.58,48.01,55.08
2017-01-22 02:00:00,63.16,72145,1.067638968,6,2,1,70.5,41.89,51.59
2017-01-22 03:00:00,60.29,70046,1.041407837,6,3,1,69.11,40.98,50
2017-01-22 04:00:00,60.1,69423,1.030198749,6,4,1,69.7,48.98,50
2017-01-22 05:00:00,60.71,69898,1.033946581,6,5,1,70,66.83,51
2017-01-22 06:00:00,61.23,70339,1.041153099,6,6,1,70.49,100.38,52.19
2017-01-22 07:00:00,65.1,71377,1.047757583,6,7,1,75.6,110.69,55.19
2017-01-22 08:00:00,69.02,72832,1.048291777,6,8,1,84,110.8,63.91
2017-01-22 09:00:00,72.69,74116,1.054245867,6,9,1,83.04,108.57,66.13
2017-01-22 10:00:00,75,74629,1.0618696,6,10,1,74.27,109.15,67.37
2017-01-22 11:00:00,75.19,75115,1.067079379,6,11,1,75.01,106.04,71.38
2017-01-22 12:00:00,69.48,74357,1.078159645,6,12,1,74.08,105.59,65.77
2017-01-22 13:00:00,61.48,70375,1.05683926,6,13,1,68.14,107.7,58.53
2017-01-22 14:00:00,58.53,67671,1.030027164,6,14,1,62.23,108.68,57.51
2017-01-22 15:00:00,61.19,66762,0.994369844,6,15,1,64.11,108.43,57.12
2017-01-22 16:00:00,67.33,69145,0.98683287,6,16,1,74.2,120,69.75
2017-01-22 17:00:00,85.38,75373,1.006896552,6,17,1,90.43,124.83,88
2017-01-22 18:00:00,92.12,78653,1.030285112,6,18,1,92.1,113.84,82.38
2017-01-22 19:00:00,92,77412,1.027673644,6,19,1,79.46,97.2,79.37
2017-01-22 20:00:00,86.35,74921,1.017192549,6,20,1,68.29,80,76.55
2017-01-22 21:00:00,85.1,74231,1.008871686,6,21,1,77.92,80,75.83
2017-01-22 22:00:00,78.87,77749,1.049761057,6,22,1,83.08,80,69.75
2017-01-22 23:00:00,68.84,76668,1.052098115,6,23,1,79.28,80.81,57.29
2017-01-23 00:00:00,65.31,74676,1.038451514,0,0,1,72.1,69.61,51.38
2017-01-23 01:00:00,61.88,74723,1.04845291,0,1,1,66.44,72.08,48.01
2017-01-23 02:00:00,60.4,72069,1.022389206,0,2,1,63.16,58.28,41.89
2017-01-23 03:00:00,57.14,70615,0.998775874,0,3,1,60.29,57.76,40.98
2017-01-23 04:00:00,63,72217,0.994519992,0,4,1,60.1,69.63,48.98
2017-01-23 05:00:00,80.59,77320,1.022343466,0,5,1,60.71,94.64,66.83
2017-01-23 06:00:00,120.3,85365,1.043850139,0,6,1,61.23,127.06,100.38
2017-01-23 07:00:00,129.72,89249,1.06564415,0,7,1,65.1,135.06,110.69
2017-01-23 08:00:00,125.39,89006,1.051892594,0,8,1,69.02,135.7,110.8
2017-01-23 09:00:00,117.57,87849,1.050740228,0,9,1,72.69,129.33,108.57
2017-01-23 10:00:00,105.13,86673,1.054317598,0,10,1,75,124,109.15
2017-01-23 11:00:00,96.72,85456,1.05503989,0,11,1,75.19,111.26,106.04
2017-01-23 12:00:00,95.03,84835,1.073401736,0,12,1,69.48,106.08,105.59
2017-01-23 13:00:00,90.7,82699,1.065753459,0,13,1,61.48,108.74,107.7
2017-01-23 14:00:00,92.85,80476,1.038651562,0,14,1,58.53,113.14,108.68
2017-01-23 15:00:00,97.43,79378,1.015009919,0,15,1,61.19,120.22,108.43
2017-01-23 16:00:00,109.98,80661,0.994026169,0,16,1,67.33,142.78,120
2017-01-23 17:00:00,131.32,86031,1.022764379,0,17,1,85.38,162.31,124.83
2017-01-23 18:00:00,114.55,89145,1.054942763,0,18,1,92.12,131.54,113.84
2017-01-23 19:00:00,101.2,85939,1.053836107,0,19,1,92,110.38,97.2
2017-01-23 20:00:00,90.76,81784,1.043013426,0,20,1,86.35,93.07,80
2017-01-23 21:00:00,86.2,79478,1.018081222,0,21,1,85.1,94.5,80
2017-01-23 22:00:00,85.5,82399,1.048002478,0,22,1,78.87,98.85,80
2017-01-23 23:00:00,86.83,79586,1.042440386,0,23,1,68.84,81.81,80.81
2017-01-24 00:00:00,82.07,77227,1.042189191,1,0,1,65.31,71.65,69.61
2017-01-24 01:00:00,75.69,77078,1.050504242,1,1,1,61.88,65.99,72.08
2017-01-24 02:00:00,70.15,74478,1.024543264,1,2,1,60.4,60.7,58.28
2017-01-24 03:00:00,69.09,73128,1.008274056,1,3,1,57.14,57.29,57.76
2017-01-24 04:00:00,79.75,74760,1.009619838,1,4,1,63,65.99,69.63
2017-01-24 05:00:00,102.9,80041,1.009882108,1,5,1,80.59,91.83,94.64
2017-01-24 06:00:00,183.83,86793,1.039456937,1,6,1,120.3,120,127.06
2017-01-24 07:00:00,204.69,89465,1.06099556,1,7,1,129.72,121.97,135.06
2017-01-24 08:00:00,155.48,89077,1.050315558,1,8,1,125.39,120,135.7
2017-01-24 09:00:00,151.07,87331,1.03314333,1,9,1,117.57,111.75,129.33
2017-01-24 10:00:00,135,85305,1.015783269,1,10,1,105.13,98.42,124
2017-01-24 11:00:00,121.58,83706,1.025206152,1,11,1,96.72,95.89,111.26
2017-01-24 12:00:00,117.68,82512,1.022519061,1,12,1,95.03,91.02,106.08
2017-01-24 13:00:00,112.21,80247,1.013623584,1,13,1,90.7,89.92,108.74
2017-01-24 14:00:00,117.18,77855,0.987901259,1,14,1,92.85,86.7,113.14
2017-01-24 15:00:00,120,77744,0.981403057,1,15,1,97.43,92.45,120.22
2017-01-24 16:00:00,131.01,80348,0.988967119,1,16,1,109.98,116.87,142.78
2017-01-24 17:00:00,144.98,86424,1.026475339,1,17,1,131.32,130,162.31
2017-01-24 18:00:00,125.96,88611,1.053816127,1,18,1,114.55,117.26,131.54
2017-01-24 19:00:00,118.11,85111,1.03546575,1,19,1,101.2,98.66,110.38
2017-01-24 20:00:00,96.3,81011,1.027585175,1,20,1,90.76,92.01,93.07
2017-01-24 21:00:00,93.71,79111,1.010982115,1,21,1,86.2,94.99,94.5
2017-01-24 22:00:00,90.74,82471,1.063115346,1,22,1,85.5,94.6,98.85
2017-01-24 23:00:00,97.7,78926,1.016149634,1,23,1,86.83,80.27,81.81
2017-01-25 00:00:00,85.03,76870,1.01942506,2,0,1,82.07,74.6,71.65
2017-01-25 01:00:00,81.29,76813,1.029733217,2,1,1,75.69,74.07,65.99
2017-01-25 02:00:00,80.16,74055,1.004489562,2,2,1,70.15,68.8,60.7
2017-01-25 03:00:00,75.18,72697,0.985234792,2,3,1,69.09,67.35,57.29
2017-01-25 04:00:00,80.94,74520,0.998853559,2,4,1,79.75,72.35,65.99
2017-01-25 05:00:00,112.4,79543,0.994167877,2,5,1,102.9,90.78,91.83
2017-01-25 06:00:00,151.14,86372,1.024511122,2,6,1,183.83,103,120
2017-01-25 07:00:00,206.12,90163,1.059771581,2,7,1,204.69,119.1,121.97
2017-01-25 08:00:00,168.73,90189,1.054144155,2,8,1,155.48,109.03,120
2017-01-25 09:00:00,151.29,88756,1.042906178,2,9,1,151.07,94,111.75
2017-01-25 10:00:00,134.23,87385,1.037111655,2,10,1,135,93.88,98.42
2017-01-25 11:00:00,122.9,85693,1.037700808,2,11,1,121.58,93,95.89
2017-01-25 12:00:00,118.14,84192,1.037762534,2,12,1,117.68,92.73,91.02
2017-01-25 13:00:00,116.87,81683,1.019394824,2,13,1,112.21,94.01,89.92
2017-01-25 14:00:00,119.56,79627,0.995436326,2,14,1,117.18,92,86.7
2017-01-25 15:00:00,120,79512,0.982215085,2,15,1,120,91.03,92.45
2017-01-25 16:00:00,122.9,82048,0.990169709,2,16,1,131.01,100.1,116.87
2017-01-25 17:00:00,194.95,88192,1.037214272,2,17,1,144.98,134.23,130
2017-01-25 18:00:00,146.8,90390,1.058262186,2,18,1,125.96,115.95,117.26
2017-01-25 19:00:00,120,86338,1.047304967,2,19,1,118.11,94,98.66
2017-01-25 20:00:00,100.67,82135,1.026097636,2,20,1,96.3,89.19,92.01
2017-01-25 21:00:00,99.18,79930,1.00742115,2,21,1,93.71,85.46,94.99
2017-01-25 22:00:00,100.15,82785,1.041255915,2,22,1,90.74,84.54,94.6
2017-01-25 23:00:00,101.76,80825,1.030844559,2,23,1,97.7,81,80.27
2017-01-26 00:00:00,91.47,77830,1.021995537,3,0,1,85.03,82.07,74.6
2017-01-26 01:00:00,89,77530,1.025002886,3,1,1,81.29,79.75,74.07
2017-01-26 02:00:00,83.43,74529,0.998987381,3,2,1,80.16,75.98,68.8
2017-01-26 03:00:00,81.04,73178,0.98932859,3,3,1,75.18,69.8,67.35
2017-01-26 04:00:00,88.97,74820,0.992200929,3,4,1,80.94,85,72.35
2017-01-26 05:00:00,108.2,79562,0.994166909,3,5,1,112.4,102.8,90.78
2017-01-26 06:00:00,150,86487,1.029868495,3,6,1,151.14,118,103
2017-01-26 07:00:00,164.92,89687,1.053345183,3,7,1,206.12,144.49,119.1
2017-01-26 08:00:00,150,88776,1.041041608,3,8,1,168.73,122,109.03
2017-01-26 09:00:00,126.09,86234,1.026382979,3,9,1,151.29,117.05,94
2017-01-26 10:00:00,120,83964,1.012267844,3,10,1,134.23,105.15,93.88
2017-01-26 11:00:00,101.28,81943,1.011030476,3,11,1,122.9,95.09,93
2017-01-26 12:00:00,88.8,80311,1.018988621,3,12,1,118.14,94.7,92.73
2017-01-26 13:00:00,96.07,77579,1.004708052,3,13,1,116.87,93.69,94.01
2017-01-26 14:00:00,112.63,75032,0.981563358,3,14,1,119.56,92.84,92
2017-01-26 15:00:00,123,74137,0.968720096,3,15,1,120,91.19,91.03
2017-01-26 16:00:00,134.3,76167,0.966078303,3,16,1,122.9,97.83,100.1
2017-01-26 17:00:00,139,81449,0.975707117,3,17,1,194.95,120,134.23
2017-01-26 18:00:00,121.3,83178,0.999329233,3,18,1,146.8,115,115.95
2017-01-26 19:00:00,99.1,79458,1.000794941,3,19,1,120,98.52,94
2017-01-26 20:00:00,90.2,75336,0.996233148,3,20,1,100.67,94.7,89.19
2017-01-26 21:00:00,88.1,73264,0.98139721,3,21,1,99.18,94.7,85.46
2017-01-26 22:00:00,83.65,76173,1.019182402,3,22,1,100.15,94.98,84.54
2017-01-26 23:00:00,78.93,73980,1.029703741,3,23,1,101.76,87.6,81
2017-01-27 00:00:00,69.2,71474,1.034863522,4,0,1,91.47,78.58,82.07
2017-01-27 01:00:00,64.33,70793,1.036853835,4,1,1,89,72.58,79.75
2017-01-27 02:00:00,60.71,67464,1.002124889,4,2,1,83.43,70.5,75.98
2017-01-27 03:00:00,61.06,65886,0.986113214,4,3,1,81.04,69.11,69.8
2017-01-27 04:00:00,64.33,67550,0.994499092,4,4,1,88.97,69.7,85
2017-01-27 05:00:00,75,72067,0.993364832,4,5,1,108.2,70,102.8
2017-01-27 06:00:00,91.56,79280,1.029258352,4,6,1,150,70.49,118
2017-01-27 07:00:00,102.69,82261,1.035933578,4,7,1,164.92,75.6,144.49
2017-01-27 08:00:00,91.25,81720,1.035990781,4,8,1,150,84,122
2017-01-27 09:00:00,90,79911,1.035699336,4,9,1,126.09,83.04,117.05
2017-01-27 10:00:00,89.4,78130,1.030224754,4,10,1,120,74.27,105.15
2017-01-27 11:00:00,82.87,76557,1.030441232,4,11,1,101.28,75.01,95.09
2017-01-27 12:00:00,79.56,75209,1.032009795,4,12,1,88.8,74.08,94.7
2017-01-27 13:00:00,77.28,72202,1.011228787,4,13,1,96.07,68.14,93.69
2017-01-27 14:00:00,75.51,69841,0.987814363,4,14,1,112.63,62.23,92.84
2017-01-27 15:00:00,76.08,68855,0.972727035,4,15,1,123,64.11,91.19
2017-01-27 16:00:00,78.55,69772,0.965382489,4,16,1,134.3,74.2,97.83
2017-01-27 17:00:00,87.14,74066,0.970885628,4,17,1,139,90.43,120
2017-01-27 18:00:00,84.49,75074,0.988043332,4,18,1,121.3,92.1,115
2017-01-27 19:00:00,79.56,71748,0.983229869,4,19,1,99.1,79.46,98.52
2017-01-27 20:00:00,72.68,68270,0.964514739,4,20,1,90.2,68.29,94.7
2017-01-27 21:00:00,73.78,67043,0.956451762,4,21,1,88.1,77.92,94.7
2017-01-27 22:00:00,70.3,70749,1.006871351,4,22,1,83.65,83.08,94.98
2017-01-27 23:00:00,60.49,67848,0.993103822,4,23,1,78.93,79.28,87.6
2017-01-28 00:00:00,57.36,64581,0.970173077,5,0,1,69.2,72.1,78.58
2017-01-28 01:00:00,54,63312,0.960095378,5,1,1,64.33,66.44,72.58
2017-01-28 02:00:00,39,59942,0.936345799,5,2,1,60.71,63.16,70.5
2017-01-28 03:00:00,37.39,58270,0.920733666,5,3,1,61.06,60.29,69.11
2017-01-28 04:00:00,37.78,58448,0.918554807,5,4,1,64.33,60.1,69.7
2017-01-28 05:00:00,45.13,60572,0.930052593,5,5,1,75,60.71,70
2017-01-28 06:00:00,49.94,63198,0.955260661,5,6,1,91.56,61.23,70.49
2017-01-28 07:00:00,54.1,66266,0.983615732,5,7,1,102.69,65.1,75.6
2017-01-28 08:00:00,64.08,68613,0.986864447,5,8,1,91.25,69.02,84
2017-01-28 09:00:00,69.88,69654,0.988883403,5,9,1,90,72.69,83.04
2017-01-28 10:00:00,65.92,69334,0.980963224,5,10,1,89.4,75,74.27
2017-01-28 11:00:00,65,69633,0.983318585,5,11,1,82.87,75.19,75.01
2017-01-28 12:00:00,57.71,69707,1.001441213,5,12,1,79.56,69.48,74.08
2017-01-28 13:00:00,54.11,66870,0.986883198,5,13,1,77.28,61.48,68.14
2017-01-28 14:00:00,50.12,64215,0.95639785,5,14,1,75.51,58.53,62.23
2017-01-28 15:00:00,54.15,63388,0.939614488,5,15,1,76.08,61.19,64.11
2017-01-28 16:00:00,60.83,64813,0.926143348,5,16,1,78.55,67.33,74.2
2017-01-28 17:00:00,78.36,69996,0.93073621,5,17,1,87.14,85.38,90.43
2017-01-28 18:00:00,80,72455,0.966111772,5,18,1,84.49,92.12,92.1
2017-01-28 19:00:00,72.03,70159,0.973624839,5,19,1,79.56,92,79.46
2017-01-28 20:00:00,59.59,67211,0.962469231,5,20,1,72.68,86.35,68.29
2017-01-28 21:00:00,60.77,66114,0.948080328,5,21,1,73.78,85.1,77.92
2017-01-28 22:00:00,67.75,70301,1.000179095,5,22,1,70.3,78.87,83.08
2017-01-28 23:00:00,60.71,67055,0.993875039,5,23,1,60.49,68.84,79.28
2017-01-29 00:00:00,59.79,64381,0.977385128,6,0,1,57.36,65.31,72.1
2017-01-29 01:00:00,52.72,63135,0.967756289,6,1,1,54,61.88,66.44
2017-01-29 02:00:00,47.51,59740,0.922812523,6,2,1,39,60.4,63.16
2017-01-29 03:00:00,44,57845,0.904535546,6,3,1,37.39,57.14,60.29
2017-01-29 04:00:00,43.84,57576,0.896060049,6,4,1,37.78,63,60.1
2017-01-29 05:00:00,46.16,58257,0.902402402,6,5,1,45.13,80.59,60.71
2017-01-29 06:00:00,49.08,58501,0.911109125,6,6,1,49.94,120.3,61.23
2017-01-29 07:00:00,53.38,60083,0.93071125,6,7,1,54.1,129.72,65.1
2017-01-29 08:00:00,60.71,62152,0.946827007,6,8,1,64.08,125.39,69.02
2017-01-29 09:00:00,66,63742,0.953693805,6,9,1,69.88,117.57,72.69
2017-01-29 10:00:00,66.03,64156,0.939021721,6,10,1,65.92,105.13,75
2017-01-29 11:00:00,68,65090,0.949078795,6,11,1,65,96.72,75.19
2017-01-29 12:00:00,61.66,64395,0.949824489,6,12,1,57.71,95.03,69.48
2017-01-29 13:00:00,52.16,60163,0.919224808,6,13,1,54.11,90.7,61.48
2017-01-29 14:00:00,51.45,57652,0.890473235,6,14,1,50.12,92.85,58.53
2017-01-29 15:00:00,46.42,57196,0.880343123,6,15,1,54.15,97.43,61.19
2017-01-29 16:00:00,61.49,59096,0.883284341,6,16,1,60.83,109.98,67.33
2017-01-29 17:00:00,75.96,64578,0.905975841,6,17,1,78.36,131.32,85.38
2017-01-29 18:00:00,79.49,67622,0.93770931,6,18,1,80,114.55,92.12
2017-01-29 19:00:00,75.97,65684,0.923194942,6,19,1,72.03,101.2,92
2017-01-29 20:00:00,69.49,62846,0.916381858,6,20,1,59.59,90.76,86.35
2017-01-29 21:00:00,66.02,61208,0.901996693,6,21,1,60.77,86.2,85.1
2017-01-29 22:00:00,58.77,64961,0.950293393,6,22,1,67.75,85.5,78.87
2017-01-29 23:00:00,49.29,61806,0.913861251,6,23,1,60.71,86.83,68.84
2017-01-30 00:00:00,50,59471,0.896226415,0,0,1,59.79,82.07,65.31
2017-01-30 01:00:00,38.23,58981,0.911398905,0,1,1,52.72,75.69,61.88
2017-01-30 02:00:00,36.05,55891,0.871002515,0,2,1,47.51,70.15,60.4
2017-01-30 03:00:00,35.11,54802,0.856292959,0,3,1,44,69.09,57.14
2017-01-30 04:00:00,37.69,56670,0.861154711,0,4,1,43.84,79.75,63
2017-01-30 05:00:00,47.14,62339,0.889455326,0,5,1,46.16,102.9,80.59
2017-01-30 06:00:00,72.4,69417,0.917574847,0,6,1,49.08,183.83,120.3
2017-01-30 07:00:00,70.61,71955,0.928781159,0,7,1,53.38,204.69,129.72
2017-01-30 08:00:00,67.47,72108,0.926638568,0,8,1,60.71,155.48,125.39
2017-01-30 09:00:00,70.68,71867,0.92983164,0,9,1,66,151.07,117.57
2017-01-30 10:00:00,69.91,71692,0.92876619,0,10,1,66.03,135,105.13
2017-01-30 11:00:00,71.58,71593,0.932674113,0,11,1,68,121.58,96.72
2017-01-30 12:00:00,65.91,71293,0.939184273,0,12,1,61.66,117.68,95.03
2017-01-30 13:00:00,61.32,70050,0.945288792,0,13,1,52.16,112.21,90.7
2017-01-30 14:00:00,55.98,68133,0.931793735,0,14,1,51.45,117.18,92.85
2017-01-30 15:00:00,55.94,67447,0.922190202,0,15,1,46.42,120,97.43
2017-01-30 16:00:00,78.53,69068,0.954486554,0,16,1,61.49,131.01,109.98
2017-01-30 17:00:00,83.69,73612,0.96542062,0,17,1,75.96,144.98,131.32
2017-01-30 18:00:00,87.08,75946,0.990658239,0,18,1,79.49,125.96,114.55
2017-01-30 19:00:00,84.95,71785,0.978833876,0,19,1,75.97,118.11,101.2
2017-01-30 20:00:00,77.1,67223,0.959728757,0,20,1,69.49,96.3,90.76
2017-01-30 21:00:00,72,64961,0.930974679,0,21,1,66.02,93.71,86.2
2017-01-30 22:00:00,74.19,68013,0.969249488,0,22,1,58.77,90.74,85.5
2017-01-30 23:00:00,61.23,65455,0.95416343,0,23,1,49.29,97.7,86.83
2017-01-31 00:00:00,55,62660,0.938732313,1,0,1,50,85.03,82.07
2017-01-31 01:00:00,53.3,61504,0.923678435,1,1,1,38.23,81.29,75.69
2017-01-31 02:00:00,52,58198,0.874364561,1,2,1,36.05,80.16,70.15
2017-01-31 03:00:00,50.18,56542,0.849697885,1,3,1,35.11,75.18,69.09
2017-01-31 04:00:00,54,58203,0.870572898,1,4,1,37.69,80.94,79.75
2017-01-31 05:00:00,70.2,63263,0.937932227,1,5,1,47.14,112.4,102.9
2017-01-31 06:00:00,86.66,70982,0.995418461,1,6,1,72.4,151.14,183.83
2017-01-31 07:00:00,101,73380,1.008018328,1,7,1,70.61,206.12,204.69
2017-01-31 08:00:00,90.34,73040,0.997559447,1,8,1,67.47,168.73,155.48
2017-01-31 09:00:00,89.8,72019,0.987003352,1,9,1,70.68,151.29,151.07
2017-01-31 10:00:00,89.82,71295,0.978586836,1,10,1,69.91,134.23,135
2017-01-31 11:00:00,82.36,70644,0.980781449,1,11,1,71.58,122.9,121.58
2017-01-31 12:00:00,82.02,70094,0.984859621,1,12,1,65.91,118.14,117.68
2017-01-31 13:00:00,90.36,68543,0.984046927,1,13,1,61.32,116.87,112.21
2017-01-31 14:00:00,89.75,66271,0.967054236,1,14,1,55.98,119.56,117.18
2017-01-31 15:00:00,90.2,65799,0.963454204,1,15,1,55.94,120,120
2017-01-31 16:00:00,95,66981,0.958316392,1,16,1,78.53,122.9,131.01
2017-01-31 17:00:00,104.33,71749,0.962742333,1,17,1,83.69,194.95,144.98
2017-01-31 18:00:00,90,74410,0.990189547,1,18,1,87.08,146.8,125.96
2017-01-31 19:00:00,83.69,70322,0.963949108,1,19,1,84.95,120,118.11
2017-01-31 20:00:00,60.77,65431,0.884175625,1,20,1,77.1,100.67,96.3
2017-01-31 21:00:00,59.62,62939,0.858295312,1,21,1,72,99.18,93.71
2017-01-31 22:00:00,59.2,65771,0.905327814,1,22,1,74.19,100.15,90.74
2017-01-31 23:00:00,54.71,62209,0.90233919,1,23,1,61.23,101.76,97.7
2017-02-01 00:00:00,54.99,59430,0.894117305,2,0,2,55,91.47,85.03
2017-02-01 01:00:00,51.81,58271,0.877549834,2,1,2,53.3,89,81.29
2017-02-01 02:00:00,48.16,55112,0.842886537,2,2,2,52,83.43,80.16
2017-02-01 03:00:00,40.91,53254,0.821525141,2,3,2,50.18,81.04,75.18
2017-02-01 04:00:00,50.68,54819,0.835207196,2,4,2,54,88.97,80.94
2017-02-01 05:00:00,61.1,59785,0.856501563,2,5,2,70.2,108.2,112.4
2017-02-01 06:00:00,72.93,66724,0.868655286,2,6,2,86.66,150,151.14
2017-02-01 07:00:00,78.64,69233,0.895414129,2,7,2,101,164.92,206.12
2017-02-01 08:00:00,79.11,69370,0.899347739,2,8,2,90.34,150,168.73
2017-02-01 09:00:00,79.11,68348,0.897120263,2,9,2,89.8,126.09,151.29
2017-02-01 10:00:00,78.44,67713,0.89834898,2,10,2,89.82,120,134.23
2017-02-01 11:00:00,76.64,66787,0.908606042,2,11,2,82.36,101.28,122.9
2017-02-01 12:00:00,75.47,66355,0.916840506,2,12,2,82.02,88.8,118.14
2017-02-01 13:00:00,72.61,64577,0.907223778,2,13,2,90.36,96.07,116.87
2017-02-01 14:00:00,69.06,62373,0.88789643,2,14,2,89.75,112.63,119.56
2017-02-01 15:00:00,64.21,61604,0.871423436,2,15,2,90.2,123,120
2017-02-01 16:00:00,70.31,62478,0.855577482,2,16,2,95,134.3,122.9
2017-02-01 17:00:00,76.1,67252,0.876932039,2,17,2,104.33,139,194.95
2017-02-01 18:00:00,77.2,69750,0.906870003,2,18,2,90,121.3,146.8
2017-02-01 19:00:00,70.81,65705,0.88064978,2,19,2,83.69,99.1,120
2017-02-01 20:00:00,59.6,61510,0.86761992,2,20,2,60.77,90.2,100.67
2017-02-01 21:00:00,62.85,58916,0.845222073,2,21,2,59.62,88.1,99.18
2017-02-01 22:00:00,55.1,61857,0.892361816,2,22,2,59.2,83.65,100.15
2017-02-01 23:00:00,41.11,58021,0.856533993,2,23,2,54.71,78.93,101.76
2017-02-02 00:00:00,38.74,55208,0.846723825,3,0,2,54.99,69.2,91.47
2017-02-02 01:00:00,36.94,53939,0.837621498,3,1,2,51.81,64.33,89
2017-02-02 02:00:00,32.3,50973,0.808225522,3,2,2,48.16,60.71,83.43
2017-02-02 03:00:00,31.05,49358,0.782203962,3,3,2,40.91,61.06,81.04
2017-02-02 04:00:00,32.66,50563,0.791554865,3,4,2,50.68,64.33,88.97
2017-02-02 05:00:00,39.91,55219,0.809100058,3,5,2,61.1,75,108.2
2017-02-02 06:00:00,55.58,61942,0.845278613,3,6,2,72.93,91.56,150
2017-02-02 07:00:00,57.19,64612,0.863973056,3,7,2,78.64,102.69,164.92
2017-02-02 08:00:00,59.1,64054,0.850481098,3,8,2,79.11,91.25,150
2017-02-02 09:00:00,58.55,62703,0.842457967,3,9,2,79.11,90,126.09
2017-02-02 10:00:00,57.66,61702,0.838703507,3,10,2,78.44,89.4,120
2017-02-02 11:00:00,57.66,60831,0.843304981,3,11,2,76.64,82.87,101.28
2017-02-02 12:00:00,54.44,60415,0.850219293,3,12,2,75.47,79.56,88.8
2017-02-02 13:00:00,50.9,59107,0.852784461,3,13,2,72.61,77.28,96.07
2017-02-02 14:00:00,47.1,57680,0.835617311,3,14,2,69.06,75.51,112.63
2017-02-02 15:00:00,45.98,57200,0.814848635,3,15,2,64.21,76.08,123
2017-02-02 16:00:00,48.8,58408,0.81005342,3,16,2,70.31,78.55,134.3
2017-02-02 17:00:00,56.11,63434,0.840925865,3,17,2,76.1,87.14,139
2017-02-02 18:00:00,56.94,66070,0.867313136,3,18,2,77.2,84.49,121.3
2017-02-02 19:00:00,48.07,62389,0.8520028,3,19,2,70.81,79.56,99.1
2017-02-02 20:00:00,39.04,58207,0.832724235,3,20,2,59.6,72.68,90.2
2017-02-02 21:00:00,40.8,56573,0.813926011,3,21,2,62.85,73.78,88.1
2017-02-02 22:00:00,42.12,59402,0.858539688,3,22,2,55.1,70.3,83.65
2017-02-02 23:00:00,39.87,56900,0.891670596,3,23,2,41.11,60.49,78.93
2017-02-03 00:00:00,34.92,54049,0.870304167,4,0,2,38.74,57.36,69.2
2017-02-03 01:00:00,34.26,53230,0.878040678,4,1,2,36.94,54,64.33
2017-02-03 02:00:00,32.55,50611,0.847197023,4,2,2,32.3,39,60.71
2017-02-03 03:00:00,32.49,49587,0.822663498,4,3,2,31.05,37.39,61.06
2017-02-03 04:00:00,35.85,51217,0.83377269,4,4,2,32.66,37.78,64.33
2017-02-03 05:00:00,43.02,56395,0.867946147,4,5,2,39.91,45.13,75
2017-02-03 06:00:00,56.32,63472,0.896673481,4,6,2,55.58,49.94,91.56
2017-02-03 07:00:00,60,65604,0.904758215,4,7,2,57.19,54.1,102.69
2017-02-03 08:00:00,58,65187,0.894252144,4,8,2,59.1,64.08,91.25
2017-02-03 09:00:00,56.67,63792,0.885318727,4,9,2,58.55,69.88,90
2017-02-03 10:00:00,55.97,62642,0.875039148,4,10,2,57.66,65.92,89.4
2017-02-03 11:00:00,54.37,61835,0.87372425,4,11,2,57.66,65,82.87
2017-02-03 12:00:00,53.67,61163,0.875088393,4,12,2,54.44,57.71,79.56
2017-02-03 13:00:00,51.96,59305,0.866224285,4,13,2,50.9,54.11,77.28
2017-02-03 14:00:00,48.47,56361,0.837268106,4,14,2,47.1,50.12,75.51
2017-02-03 15:00:00,47.47,55394,0.825592062,4,15,2,45.98,54.15,76.08
2017-02-03 16:00:00,52.01,56170,0.81875008,4,16,2,48.8,60.83,78.55
2017-02-03 17:00:00,55.79,61083,0.856740523,4,17,2,56.11,78.36,87.14
2017-02-03 18:00:00,58.29,63370,0.886480547,4,18,2,56.94,80,84.49
2017-02-03 19:00:00,53.69,60324,0.872745569,4,19,2,48.07,72.03,79.56
2017-02-03 20:00:00,44.9,56777,0.841721968,4,20,2,39.04,59.59,72.68
2017-02-03 21:00:00,44.25,55579,0.829461183,4,21,2,40.8,60.77,73.78
